source,target,weight
14320,14321,0.8790490729915326
14320,14324,0.9581095220323983
14320,14329,0.9863115418144209
14320,14331,0.7756155753317284
14320,14334,0.7579238282385405
14320,14340,0.8838130222583319
14320,14352,0.7257267539846863
14320,14362,0.9184622935915526
14320,14367,0.9262784038943657
14320,14375,0.7618519751430907
14320,14384,0.7584850455151722
14320,14387,0.8310975700775607
14320,14393,0.8459090815429183
14320,14398,0.8844849654228577
14320,14403,0.9539734584762432
14320,14404,0.8744746321952063
14320,14410,0.8533660880908013
14320,14411,0.9241377067782295
14320,14413,0.741179064213742
14320,14425,0.8882467334983535
14320,14426,0.8086075400626401
14320,14430,0.925228495508974
14320,14433,0.954863710632231
14320,14434,0.885878422187958
14320,14438,0.8677218312746248
14320,14439,0.9455779434075352
14320,14448,0.8775269089525569
14320,14451,0.9778117301634254
14320,14453,0.8618128166583653
14320,14454,0.9778117301634254
14320,14457,0.7365349008232529
14320,14458,0.9184622935915526
14320,14460,0.9778117301634254
14320,14465,0.971488985873336
14320,14466,0.7755424671558862
14320,14472,0.9184622935915527
14320,14473,0.933714519109215
14320,14480,0.9262784038943657
14320,14486,0.8590434583680865
14320,14487,0.9581095220323983
14320,14488,0.8856148855400955
14320,14490,0.9231267992303145
14320,14501,0.9066321510924434
14320,14512,0.773028047536598
14320,14520,0.971488985873336
14320,14524,0.9051505417188522
14320,14526,0.9778117301634254
14320,14532,0.7175176469294001
14320,14533,0.9080252220734667
14320,14534,0.9640746217533925
14320,14537,0.7958178117960535
14320,14539,0.9879848591939226
14320,14542,0.8574929257125444
14320,19010,0.7599605956573483
14320,44312,0.8520522057286626
14320,61410,0.8003267306650412
14320,64831,0.7195223542744545
14320,84336,0.8084520834544434
14320,84406,0.7300747956997197
14320,96600,0.7102195186742494
14320,124320,0.8393487737222761
14320,124321,0.8056750356319807
14320,124328,0.9810847227000676
14320,124331,0.7709910794438828
14320,124334,0.9672849313456219
14320,124339,0.9184622935915526
14320,124345,0.8084520834544433
14320,124346,0.9279802917798071
14320,124347,0.8744746321952064
