source,target,weight
17719,35223,0.7230725921636078
17719,96543,0.7708485942276231
17719,140400,0.7140931280024794
17719,140424,0.7445745872974454
17747,146841,0.8108905335457945
17747,146857,0.7820845420478539
17747,146874,0.7720198402429694
17755,43763,0.7194428092598061
17783,61394,0.8974775583867756
17783,73229,0.841328196615028
17783,73255,0.8280786712108251
17783,73268,0.7643281565297706
17783,73279,0.8280786712108251
17783,73285,0.7219888899646234
17783,73312,0.8483677805978153
17783,73321,0.8594230963896994
17783,73391,0.8926304474116142
17783,73401,0.9072647087265547
17783,73415,0.8126924899097139
17783,73421,0.8707886564966537
17783,112086,0.7746912418160672
17783,146732,0.7050835816716039
17783,157086,0.7066337856279457
17783,167820,0.8605645987207633
17783,167839,0.8990577077722887
17783,167845,0.9072647087265547
17783,167854,0.8764430277846822
17783,167878,0.9072647087265547
17783,167880,0.7324670207647144
17783,167883,0.8552359741197583
17783,167931,0.9127665951067979
17783,167950,0.7593175534635885
17799,30089,0.7291481772811186
17799,35376,0.7297454940029032
17799,61531,0.7181654870542515
17799,70325,0.7977381487925014
17799,186926,0.8242255311677472
17805,126110,0.9151093323618809
17805,126178,0.8641897114446934
17820,96529,0.8660254037844387
17820,96541,0.8660254037844387
17820,96561,0.8660254037844387
17820,96579,0.8660254037844387
17820,96581,0.8660254037844387
17820,96592,0.8660254037844387
17820,96601,0.8660254037844387
17820,96615,0.8660254037844387
17820,96617,0.8660254037844387
17820,96628,0.8660254037844387
17820,96648,0.8573214099741123
17820,188844,0.8660254037844387
17820,188867,0.8660254037844387
17820,188872,0.8660254037844387
17820,188875,0.8660254037844387
17820,188884,0.8660254037844387
17820,188889,0.8660254037844387
17820,188904,0.8660254037844387
17871,17984,0.7285813025877501
17871,43871,0.8362001106244664
17871,61265,0.7660117316398803
17871,61299,0.7380725979303544
17871,61367,0.7385913298113193
17871,61393,0.7031526414088668
17871,61420,0.7052985671034206
17871,61434,0.7393680770811831
17871,61444,0.7368462017278273
17871,61514,0.7113705051245126
17871,61580,0.7258510326512777
17871,160542,0.7616506193610619
17871,160608,0.748086753722097
17871,160674,0.8210866656608238
17884,17890,0.8660254037844387
17884,18006,1.0
17884,18070,0.8980265101338746
17884,18095,1.0
17884,18431,0.8660254037844387
17884,18461,1.0
17884,18559,1.0
17884,18619,0.7071067811865475
17884,18624,1.0
17884,18652,1.0
17884,18735,1.0
17884,18915,1.0
17884,18990,0.7745966692414834
17884,19043,1.0
17884,19050,0.7624928516630234
17884,19330,1.0
17884,19352,1.0
17884,19365,1.0
17884,126069,0.9486832980505138
17884,126290,1.0
17884,126370,0.7071067811865475
17884,126375,1.0
17884,126406,1.0
17884,126478,1.0
17884,126576,1.0
17890,17918,0.8215838362577492
17890,18006,0.8660254037844387
17890,18069,0.8001322641986387
17890,18070,0.9332565252573829
17890,18095,0.8660254037844387
17890,18431,0.9166666666666669
17890,18461,0.8660254037844387
17890,18559,0.8660254037844387
17890,18624,0.8660254037844387
17890,18652,0.8660254037844387
17890,18735,0.8660254037844387
17890,18915,0.8660254037844387
17890,18990,0.894427190999916
17890,19043,0.8660254037844387
17890,19050,0.8364283610093427
17890,19330,0.8660254037844387
17890,19352,0.8660254037844387
17890,19365,0.8660254037844387
17890,126069,0.8215838362577492
17890,126256,0.7395739969534469
17890,126290,0.8660254037844387
17890,126344,0.8215838362577492
17890,126370,0.816496580927726
17890,126375,0.8660254037844387
17890,126406,0.8660254037844387
17890,126478,0.8660254037844387
17890,126576,0.8660254037844387
17918,17956,0.848528137423857
17918,18069,0.916341933823035
17918,18070,0.9087389347953038
17918,18124,0.9298956298171001
17918,18140,0.8858795678282981
17918,18431,0.9128709291752769
17918,18939,0.8519427513705974
17918,18990,0.9797958971132712
17918,64192,0.8764598212022148
17918,126097,0.8750073485876017
17918,126113,0.9035079029052513
17918,126236,0.8044818277847892
17918,126256,0.8528028654224418
17918,126344,1.0
17918,126370,0.8944271909999159
17918,126439,0.9561828874675148
17918,126547,0.9561828874675148
17956,18069,0.7324670207647143
17956,18070,0.722897396012249
17956,18124,0.8140915784106942
17956,18140,0.9890707100936805
17956,18939,0.8835412617927488
17956,18990,0.808290376865476
17956,64192,0.7627700713964738
17956,126097,0.7708687846369005
17956,126113,0.766651877999928
17956,126228,0.7313921641750025
17956,126236,0.9480909262799545
17956,126256,0.7236272269866327
17956,126344,0.848528137423857
17956,126370,0.9486832980505137
17956,126439,0.8451542547285165
17956,126547,0.8451542547285165
17984,43871,0.9221426903437983
17984,61265,0.8461341232031134
17984,61350,0.7261782529318219
17984,61351,0.8249949737498752
17984,61367,0.8483324488700611
17984,61390,0.8709439059313288
17984,61393,0.9427199842656037
17984,61408,0.7191949522280762
17984,61420,0.8201758632736054
17984,61430,0.8810509834477949
17984,61434,0.8149546548357434
17984,61440,0.7068391531195505
17984,61444,0.8921150966601297
17984,61514,0.8070965575003965
17984,61580,0.7661455068532473
17984,92575,0.9149822220417596
17984,160542,0.8363970925911701
17984,160561,0.7804597074178754
17984,160566,0.9352123624981488
17984,160574,0.7737305757377162
17984,160608,0.7568616162633957
17984,160674,0.817017804460496
18006,18070,0.8980265101338746
18006,18095,1.0
18006,18431,0.8660254037844387
18006,18461,1.0
18006,18559,1.0
18006,18619,0.7071067811865475
18006,18624,1.0
18006,18652,1.0
18006,18735,1.0
18006,18915,1.0
18006,18990,0.7745966692414834
18006,19043,1.0
18006,19050,0.7624928516630234
18006,19330,1.0
18006,19352,1.0
18006,19365,1.0
18006,126069,0.9486832980505138
18006,126290,1.0
18006,126370,0.7071067811865475
18006,126375,1.0
18006,126406,1.0
18006,126478,1.0
18006,126576,1.0
18043,30004,0.7009447904697363
18069,18070,0.8598693621826988
18069,18124,0.8115260568382766
18069,18140,0.7801894976054939
18069,18431,0.8728715609439694
18069,18939,0.7467286566323437
18069,18990,0.9108400680852975
18069,64192,0.7789621985578675
18069,126097,0.7715167498104595
18069,126113,0.7919255624955237
18069,126256,0.7644707871564382
18069,126344,0.916341933823035
18069,126370,0.8017837257372731
18069,126439,0.857142857142857
18069,126547,0.857142857142857
18070,18095,0.8980265101338746
18070,18124,0.7544931822417853
18070,18140,0.7414779978653265
18070,18431,0.9851041099939042
18070,18461,0.8980265101338746
18070,18559,0.8980265101338746
18070,18624,0.8980265101338746
18070,18652,0.8980265101338746
18070,18735,0.8980265101338746
18070,18915,0.8980265101338746
18070,18990,0.9738516810963534
18070,19043,0.8980265101338746
18070,19330,0.8980265101338746
18070,19352,0.8980265101338746
18070,19365,0.8980265101338746
18070,64192,0.7275476020141095
18070,126069,0.8519427513705973
18070,126256,0.7749751675143726
18070,126290,0.8980265101338746
18070,126344,0.9087389347953038
18070,126370,0.8890008890013336
18070,126375,0.8980265101338746
18070,126406,0.8980265101338746
18070,126439,0.7467286566323437
18070,126478,0.8980265101338746
18070,126547,0.7467286566323437
18070,126576,0.8980265101338746
18095,18431,0.8660254037844387
18095,18461,1.0
18095,18559,1.0
18095,18619,0.7071067811865475
18095,18624,1.0
18095,18652,1.0
18095,18735,1.0
18095,18915,1.0
18095,18990,0.7745966692414834
18095,19043,1.0
18095,19050,0.7624928516630234
18095,19330,1.0
18095,19352,1.0
18095,19365,1.0
18095,126069,0.9486832980505138
18095,126290,1.0
18095,126370,0.7071067811865475
18095,126375,1.0
18095,126406,1.0
18095,126478,1.0
18095,126576,1.0
18111,88915,0.7334530836287078
18111,88964,0.7479575920067657
18121,86733,0.7458841781035432
18121,111216,0.7604096527360543
18121,111321,0.9007268629819094
18121,111351,0.8608422519347256
18121,111522,0.9407208683835973
18121,111624,0.8018753738744802
18121,115414,0.7365676970314539
18121,115486,0.9045340337332909
18121,115526,0.8243461249458266
18124,18140,0.8258401390153339
18124,18431,0.7680294792817212
18124,18925,0.7749697283362187
18124,18939,0.8550922732073567
18124,18990,0.8677218312746245
18124,64192,0.8956221510397981
18124,126097,0.9273627196594921
18124,126113,0.9801960588196067
18124,126228,0.7393679423610977
18124,126236,0.7866757778569535
18124,126256,0.8496617760555311
18124,126344,0.9298956298171001
18124,126370,0.7921180343813393
18124,126439,0.9526610232449334
18124,126547,0.9526610232449334
18140,18925,0.717291564593337
18140,18939,0.9268474973316582
18140,18990,0.8375256863895691
18140,64192,0.7858682668274143
18140,126097,0.8226366627527562
18140,126113,0.800399190555156
18140,126228,0.757846117995501
18140,126236,0.9689865978787262
18140,126256,0.7355995645509783
18140,126344,0.8858795678282981
18140,126370,0.9383148632568363
18140,126439,0.8916451401205645
18140,126547,0.8916451401205645
18171,18415,0.7397626144903469
18229,33938,0.7396490071893146
18229,64376,0.725281077143706
18236,33898,0.7756877076517111
18339,34395,0.7455192253126711
18401,88955,0.7033205321753767
18431,18461,0.8660254037844387
18431,18559,0.8660254037844387
18431,18624,0.8660254037844387
18431,18652,0.8660254037844387
18431,18735,0.8660254037844387
18431,18915,0.8660254037844387
18431,18990,0.968962790249909
18431,19043,0.8660254037844387
18431,19330,0.8660254037844387
18431,19352,0.8660254037844387
18431,19365,0.8660254037844387
