source,target,weight
4185,4276,0.7096373548435145
4208,63916,0.7106660525436905
4226,82939,0.7830148151278084
4231,4844,0.7545618019413911
4231,5271,0.759071803721605
4231,5296,0.81796540041837
4231,5888,0.7611547265111288
4231,17527,0.7333351747369005
4231,25719,0.7546512656480027
4231,55855,0.7264440455928215
4231,117716,0.7121332449517862
4231,118416,0.778172519498322
4255,13575,0.7386953509886218
4255,37950,0.7043607250604991
4255,38024,0.7174694642314925
4255,38289,0.7172187765090223
4255,38315,0.7808292180637825
4255,38474,0.7682948214335964
4255,39175,0.7568299343549616
4255,39209,0.7012163857265432
4255,39226,0.7908678174634107
4255,39242,0.7426276449805433
4255,39259,0.7138113042486016
4255,39805,0.7543848326945751
4255,39856,0.7315515470870328
4255,40832,0.7475319302283773
4255,69953,0.7873844478888812
4255,109704,0.7155046794215542
4255,143805,0.7621867556773598
4255,144011,0.7013805001049793
4255,144656,0.7294359997267716
4255,144814,0.7682082820189907
4255,144866,0.7611865916988358
4255,144981,0.7533853704623722
4255,145180,0.7714753983513064
4276,4844,0.7900272497074797
4276,5271,0.7928224813520224
4276,5296,0.7343032881057252
4276,5888,0.8030606609279216
4276,6042,0.7414293119973304
4276,7141,0.7994673374840813
4276,17527,0.7826652370306704
4276,25719,0.7975791699768806
4276,55855,0.7652828502001829
4276,95973,0.7326571034018152
4276,117716,0.7381592421905382
4276,118416,0.8146930597952073
4332,4422,0.7615336080275987
4332,5030,0.7331662897317022
4332,5134,0.7098852075328911
4332,5190,0.7745482614878356
4332,5314,0.7800818595644006
4332,5502,0.7687618536473945
4332,5814,0.7529469661657903
4332,5852,0.8606900728919807
4332,5873,0.8011595409336457
4332,5879,0.7577953547432117
4332,5886,0.7936757901325452
4332,6529,0.7319034086095058
4332,6810,0.7856989465728393
4332,6984,0.8169308645502248
4332,7121,0.7875469278317644
4332,7210,0.8324141912694495
4332,7331,0.8449324003462382
4332,24233,0.8492945806419777
4332,117554,0.703101165958402
4332,117676,0.7766054982094971
4332,117837,0.7745482614878356
4332,117894,0.7316623572972986
4332,117904,0.7187719355134107
4332,118256,0.8033429107201859
4332,118917,0.8142941792500712
4422,5030,0.703452458112659
4422,5134,0.8238247052383638
4422,5190,0.7629748253988726
4422,5314,0.9043971771496082
4422,5387,0.7052538758077068
4422,5502,0.7544457076763551
4422,5814,0.8027016238349194
4422,5852,0.8703753584545066
4422,5873,0.9037931761543446
4422,5879,0.7340079574576317
4422,5886,0.8935046253175848
4422,6042,0.7053369028751948
4422,6499,0.7093826153609012
4422,6720,0.7645495945157691
4422,6810,0.7753948113071573
4422,6984,0.8734018960989395
4422,7073,0.720022121972412
4422,7121,0.8437858871270778
4422,7210,0.8906470169017725
4422,7331,0.8202264178822052
4422,117676,0.7881831807867409
4422,117837,0.7629748253988726
4422,117894,0.8502114779324288
4422,117904,0.747611343126102
4422,117975,0.728142470967399
4422,118256,0.8551774677387444
4422,118917,0.791709620827826
4439,13532,0.7040710006121527
4544,58594,0.7082077007325799
4552,6463,0.7269577190234973
4552,63997,0.7568219815299018
4552,74330,0.7087987841210361
4581,6104,0.9018173441219735
4581,8034,0.7646483662096272
4581,27051,0.7265984613680645
4581,49695,0.7032785641879492
4581,49942,0.7266251504119695
4581,88004,0.7637989664335723
4581,179311,0.7565212586013158
4581,179352,0.7808491534590185
4581,179775,0.7262283849686509
4581,179879,0.7050542172594688
4593,4740,1.0
4593,4851,1.0
4593,5030,0.7745966692414834
4593,5039,1.0
4593,5061,0.8574929257125441
4593,5387,0.8320502943378437
4593,5502,0.7120689949163119
4593,5551,1.0
4593,5814,0.7071067811865475
4593,5983,1.0
4593,6101,0.9607689228305227
4593,6644,0.7559289460184544
4593,7334,1.0
4593,117891,1.0
4593,117976,1.0
4593,118076,1.0
4593,118137,0.8333333333333334
4593,118216,1.0
4593,118472,1.0
4593,118709,1.0
4623,9052,0.7281152694097491
4623,25905,0.7002008202531436
4623,49849,0.7007023441637007
4623,50469,0.7095895053871365
4623,75787,0.7825186940155655
4623,79706,0.7942058749340459
4643,39162,0.7128564212010237
4655,7212,0.9453214912959329
4655,13344,0.9525588406004745
4655,37548,0.8233450814442829
4655,37835,0.9546806588025236
4655,38011,0.7124185551646827
4655,39685,0.8071248583598051
4655,53224,0.8090673161055891
4655,54281,0.7528441435750438
4655,56111,0.7684743725041064
4655,58464,0.8449223764910101
4655,78688,0.7762226597847419
4655,79480,0.8323960355131791
4655,93621,0.8318096713881428
4655,108031,0.7121967906285193
4655,108087,0.7729001466867831
4655,108092,0.7218494990733174
4655,108116,0.770386737646562
4655,108162,0.7309434672322782
4655,108221,0.7251236626542928
4655,108223,0.7975756865766007
4655,108227,0.7071216894582559
4655,108240,0.7071216894582559
4655,108265,0.9276191850570029
4655,108306,0.783287808812016
4655,108389,0.8032587014340243
4655,108411,0.8656466447240391
4655,108420,0.7332715171462042
4655,108492,0.7400098673310842
4655,108518,0.7725227788552693
4655,108556,0.7447365524642087
4655,108558,0.7353921503276687
4655,108619,0.8385003910569769
4655,108745,0.9629834220582024
4655,108829,0.8165829410048604
4655,108833,0.8029298017936198
4655,108844,0.7412721268039185
4655,108906,0.7785253879101499
4655,108907,0.7139384582348672
4655,108910,0.7233794842909927
4655,108912,0.798930485132218
4655,108966,0.778773804092952
4655,108995,0.9777836057656939
4655,109194,0.8778356702663935
4655,109203,0.8161216124516327
4655,109230,0.7354381353493826
4655,109265,0.8493631399616982
4655,109366,0.8159288290115585
4655,109418,0.8085598698802877
4655,109419,0.7620381140642031
4655,109436,0.708447269178752
4655,109545,0.7308394324458535
4655,109589,0.8166468751689875
4655,109627,0.8699156659835966
4655,109653,0.7985060830457051
4655,109666,0.8431619841431857
4655,109673,0.8032587014340243
4655,109703,0.7261510072703896
4655,109771,0.8210543814390142
4655,109802,0.7896246499727738
4655,109988,0.7309004240326471
4655,137006,0.7228123642650852
4655,143747,0.7550742383131269
4655,144029,0.7361131945357622
4655,144225,0.8847328488242884
4655,144433,0.720167860615466
4655,144450,0.7976786728150791
4655,175192,0.7539298498224175
4655,186249,0.8709937913358394
4655,186542,0.7454097353967738
4655,188539,0.8275315809081162
4655,197595,0.8065061459177698
4655,197659,0.818684943667962
4655,197664,0.804792727724571
4655,197738,0.7319404862386828
4655,197795,0.7311705542785599
4655,197807,0.7889090799894048
4655,197822,0.7357842523856024
4655,197842,0.7985060830457051
4655,197869,0.7364908762790677
4655,197877,0.7195271036514067
4655,197878,0.7071216894582559
4655,197893,0.8435615069804774
4655,197895,0.8424043286226258
4655,197961,0.9777752555895217
4655,197983,0.7494632276935067
4655,198014,0.7330102426412373
4655,198060,0.7736465549309156
4655,198205,0.7025736814576783
4655,198276,0.7631877650554337
4655,198281,0.8500660724451067
4655,198341,0.9138157281226386
4655,198359,0.9772333526292264
4655,198376,0.7649177036785076
4655,198538,0.8574957958568583
4655,198553,0.7071216894582559
4655,198654,0.8418241417059533
4655,198666,0.8032587014340243
4655,198733,0.7248501298315458
4655,198779,0.7658771213033368
4655,198784,0.9523887194514925
4655,198862,0.8541535247306205
4655,198895,0.7839002253260083
4655,199053,0.833640350699716
4740,4851,1.0
4740,5030,0.7745966692414834
4740,5039,1.0
4740,5061,0.8574929257125441
4740,5387,0.8320502943378437
4740,5502,0.7120689949163119
4740,5551,1.0
4740,5814,0.7071067811865475
4740,5983,1.0
4740,6101,0.9607689228305227
4740,6644,0.7559289460184544
4740,7334,1.0
4740,117891,1.0
4740,117976,1.0
4740,118076,1.0
4740,118137,0.8333333333333334
4740,118216,1.0
4740,118472,1.0
4740,118709,1.0
4782,7089,0.8331054506759239
4782,95973,0.728365759293478
4782,117716,0.7551901974593013
4844,5271,0.8624739062657948
4844,5296,0.88655728945921
4844,5529,0.8058064037679099
4844,5873,0.7283723744002608
4844,5888,0.9444387950780697
4844,6042,0.8816334129099218
4844,6449,0.7598294809959394
4844,7089,0.7208286885486557
4844,7121,0.703210846407743
4844,7141,0.8285781370869629
4844,7210,0.720749970156447
4844,17527,0.8648412136048456
4844,25719,0.909785935667806
4844,55855,0.8135106613705526
4844,95973,0.9193618061749499
4844,117554,0.7049073768502413
4844,117716,0.9271050693011065
4844,118013,0.7238543810988628
4844,118256,0.703702001240737
4844,118416,0.9611510259541229
4851,5030,0.7745966692414834
4851,5039,1.0
4851,5061,0.8574929257125441
4851,5387,0.8320502943378437
4851,5502,0.7120689949163119
4851,5551,1.0
4851,5814,0.7071067811865475
4851,5983,1.0
4851,6101,0.9607689228305227
4851,6644,0.7559289460184544
4851,7334,1.0
4851,117891,1.0
4851,117976,1.0
4851,118076,1.0
4851,118137,0.8333333333333334
4851,118216,1.0
4851,118472,1.0
4851,118709,1.0
4877,13512,0.7146951505338421
4877,23290,0.7181546516243008
4877,23746,0.7408602018243297
4877,165764,0.7230888671298492
4898,38127,0.7314867205350568
4898,39707,0.703694712328278
4898,109843,0.7191834050051361
4898,145051,0.716419971635057
4939,5061,0.8436614877321074
4939,84469,0.7236272269866326
4939,84731,0.8944271909999159
4939,84781,0.8944271909999159
4939,84799,0.8944271909999159
4939,84891,0.7442084075352507
4939,84910,0.8944271909999159
4939,84915,0.8944271909999159
4939,85104,0.8944271909999159
4939,85124,0.8944271909999159
4939,85152,0.8944271909999159
4939,85278,0.8944271909999159
4939,85290,0.8944271909999159
4939,85306,0.8944271909999159
4939,177655,0.8944271909999159
4939,177708,0.8944271909999159
4939,177745,0.8944271909999159
4939,177775,0.8032193289024989
4939,177888,0.8944271909999159
4939,177978,0.7016464154456235
4939,178008,0.8944271909999159
4939,178176,0.8944271909999159
4955,25682,0.8532607642261871
4955,56658,0.8496097600383145
4955,57020,0.754138517600557
4955,57312,0.7960611082592658
4955,57733,0.9635086008970639
4955,71905,0.7945089664863656
4955,106677,0.7907696812750991
4955,149114,0.7632071587777665
5017,7730,0.7732684874754171
5017,13274,0.7638940747484633
5017,24482,0.7071108260162648
5017,38477,0.9451717297114729
5017,48326,0.806880028914734
5017,53409,0.7129134695781449
5017,58138,0.7731377170011411
5017,61877,0.8429697151080736
5017,62452,0.8173320697446174
5017,72142,0.7782468426517225
5017,75191,0.8903926365637249
5017,77921,0.9694805845565295
5017,78060,0.8479471038207491
5017,78571,0.7496596705639939
5017,78711,0.8321917747718629
5017,109728,0.9408631718047432
5017,136704,0.7109508766516818
5017,149838,0.7915306547356813
5030,5039,0.7745966692414834
5030,5190,0.9014978717104176
5030,5314,0.7093269021319086
5030,5387,0.9309493362512627
5030,5502,0.9805622608574328
5030,5551,0.7745966692414834
5030,5814,0.9128709291752768
5030,5852,0.8646129512999186
5030,5873,0.7947194142390264
5030,5879,0.9056241156018813
5030,5886,0.808290376865476
5030,5983,0.7745966692414834
5030,6042,0.7285519729259298
5030,6101,0.9095880536541954
5030,6644,0.9759000729485332
5030,6810,0.9797958971132712
5030,6984,0.8914003559538186
5030,7121,0.7877263614433762
5030,7210,0.8807710121010882
5030,7331,0.9400319838808432
5030,7334,0.7745966692414834
5030,117632,0.7241625509841222
5030,117676,0.8285679348701804
5030,117837,0.9014978717104176
5030,117891,0.7745966692414834
5030,117904,0.7729269180665366
5030,117976,0.7745966692414834
5030,118076,0.7745966692414834
5030,118137,0.903696114115064
5030,118216,0.7745966692414834
5030,118256,0.9042999334974182
5030,118472,0.7745966692414834
5030,118709,0.7745966692414834
5030,118917,0.8885233166386385
5039,5061,0.8574929257125441
5039,5387,0.8320502943378437
5039,5502,0.7120689949163119
5039,5551,1.0
5039,5814,0.7071067811865475
5039,5983,1.0
5039,6101,0.9607689228305227
5039,6644,0.7559289460184544
5039,7334,1.0
5039,117891,1.0
5039,117976,1.0
5039,118076,1.0
5039,118137,0.8333333333333334
5039,118216,1.0
5039,118472,1.0
5039,118709,1.0
5050,95865,0.7787263863079514
5061,5387,0.713477241231741
5061,5551,0.8574929257125441
5061,5983,0.8574929257125441
5061,6101,0.8238525545716344
5061,7334,0.8574929257125441
5061,117891,0.8574929257125441
5061,117976,0.8574929257125441
5061,118076,0.8574929257125441
5061,118137,0.7145774380937868
5061,118216,0.8574929257125441
5061,118472,0.8574929257125441
5061,118709,0.8574929257125441
5134,5314,0.8634092591060452
5134,5814,0.7071067811865475
5134,5852,0.808290376865476
5134,5873,0.8500963488705564
5134,5886,0.8305395344999218
5134,6720,0.7254233709051519
5134,6984,0.7985093669117354
5134,7121,0.7924288517503272
5134,7210,0.822345620228783
5134,7331,0.7401480444148051
5134,117676,0.7293249574894728
5134,117894,0.7607377870169965
5134,118256,0.7741017891045338
5134,118917,0.7210208778789082
5149,40289,0.7870126342667345
5175,5852,0.7311261550139309
5175,7210,0.7071067811865475
5175,7331,0.7177405625652733
5175,118448,0.7325198740332295
5179,5529,0.7327995502306953
5190,5271,0.8479909794330601
5190,5314,0.7493633116627259
5190,5387,0.726273039202563
5190,5502,0.9064194636764236
5190,5814,0.7715167498104595
5190,5852,0.8819171036881969
5190,5873,0.8731586425373079
5190,5879,0.9983374884595826
5190,5886,0.7807200583588266
5190,5999,0.7400595883767789
5190,6401,0.7566444492037344
5190,6499,0.8728986212747913
5190,6644,0.9072647087265546
5190,6810,0.966091783079296
5190,6984,0.896870004167719
5190,7002,0.816399746934772
5190,7073,0.7236165007199281
5190,7121,0.9078412990032037
5190,7210,0.9304842103984708
5190,7331,0.9472551135958183
5190,7704,0.8820530320969646
5190,17527,0.7751217824621014
5190,55855,0.8851348704307338
5190,58497,0.701068184015974
5190,117632,0.9313485712076109
5190,117676,0.9867408718228071
5190,117837,1.0000000000000002
5190,117894,0.8496681631729874
5190,117904,0.9222246683267761
5190,118137,0.7273929674533078
5190,118256,0.9517361094120719
5190,118416,0.7796169002223412
5190,118917,0.9511897312113418
5267,12615,0.715704693513894
5267,74538,0.7215695070814834
5271,5296,0.8314620742341908
5271,5537,0.7480540583045219
5271,5852,0.7296490381362007
5271,5873,0.7754298271404931
5271,5879,0.8365203647681083
5271,5888,0.8981624390373765
5271,5999,0.7173803335434121
5271,6401,0.76582931814592
5271,6499,0.8713244105248572
5271,6810,0.7301896045995954
5271,6984,0.7221801210418104
5271,7002,0.8292492280201403
5271,7073,0.7779745229582848
5271,7121,0.8247342593111114
5271,7141,0.7496765643211127
5271,7210,0.7852685367549052
5271,7331,0.7507643628185808
5271,7704,0.8970047615723251
5271,17527,0.9433691320102192
5271,25719,0.900721076151366
5271,55855,0.9693876434462109
5271,58497,0.7258671595821895
5271,95973,0.7209786033847947
5271,117632,0.8859217316074616
5271,117676,0.8970682759016675
5271,117716,0.7868764136762949
5271,117837,0.8479909794330601
5271,117894,0.8610197844640279
5271,117904,0.8399826967985754
5271,118013,0.8055215963870472
5271,118256,0.7867541290740907
5271,118416,0.9639495850174001
5271,118917,0.7958948614340574
5296,5529,0.7185968070664517
5296,5888,0.8767642008907117
5296,6042,0.7446810816723299
5296,7141,0.749344735593108
5296,17527,0.8125992539731832
5296,25719,0.871040650341177
5296,55855,0.804275941858707
5296,95973,0.8145464339601801
5296,117716,0.8551775349903675
5296,118416,0.8834103890790983
5313,11359,0.8376908305857107
5313,16058,0.9698627340580583
5313,16381,0.7614650745957163
5313,16854,0.7251711509099105
5313,17398,0.7581479164932848
5313,17444,0.7547210766628473
5313,17549,0.7262730392025629
5313,120888,0.7573873382169454
5313,125331,0.7836146236219714
5313,125360,0.8568998712086433
5313,125652,0.8290652039653068
5313,125708,0.8567216702294141
5313,125908,0.8285413156923216
5313,125937,0.7633389548763516
5314,5387,0.7619393177594594
5314,5502,0.7661798899112995
5314,5814,0.8741572761215377
5314,5852,0.9040788077186842
5314,5873,0.9724098587867875
5314,5879,0.7122078471566834
5314,5886,0.9828721869343219
5314,6042,0.7634272365874227
5314,6499,0.7138644310203519
5314,6720,0.8443565629465053
5314,6810,0.7818700369735249
5314,6984,0.9258594419631471
5314,7073,0.7367343994268303
5314,7121,0.8762302154233783
5314,7210,0.9371318602518763
5314,7331,0.8270760267212818
5314,117676,0.7814078022083395
5314,117837,0.7493633116627259
5314,117894,0.7865243011743293
5314,117904,0.7498232447365368
5314,118256,0.8895500731376864
5314,118416,0.7042705224433802
5314,118917,0.787816864579068
5387,5502,0.9216312261472865
5387,5551,0.8320502943378437
5387,5814,0.9805806756909201
5387,5852,0.8326663997864531
5387,5873,0.7682990308530376
5387,5879,0.719023388544283
5387,5886,0.8682431421244592
5387,5983,0.8320502943378437
5387,6042,0.7667804502929418
5387,6101,0.888231183368655
5387,6644,0.8386278693775346
5387,6810,0.8770580193070293
5387,6984,0.8663254299163512
5387,7210,0.8278373543847156
5387,7331,0.8544092011186791
5387,7334,0.8320502943378437
5387,117837,0.726273039202563
5387,117891,0.8320502943378437
5387,117976,0.8320502943378437
5387,118076,0.8320502943378437
5387,118137,0.8782753106899461
5387,118216,0.8320502943378437
5387,118256,0.8247514665188691
5387,118472,0.8320502943378437
5387,118709,0.8320502943378437
5387,118917,0.7635417155709332
5427,49471,0.8691917974783513
5438,74614,0.752984014816724
5479,22834,0.7188086306089497
5479,144151,0.7690566283890398
5502,5551,0.7120689949163119
5502,5814,0.9230994941263578
5502,5852,0.9044490969723417
5502,5873,0.8401524800714453
5502,5879,0.9049125308576026
5502,5886,0.8491918278948404
5502,5983,0.7120689949163119
5502,6042,0.747539374569559
5502,6101,0.8551672015334474
5502,6644,0.9419787384341388
5502,6810,0.9757626125530419
5502,6984,0.916996802970318
5502,7121,0.8228850233457915
5502,7210,0.9108817188646633
5502,7331,0.947241230433396
5502,7334,0.7120689949163119
5502,55855,0.7083549847726752
5502,117632,0.7453013542132287
5502,117676,0.8482384927632877
5502,117837,0.9064194636764236
5502,117891,0.7120689949163119
5502,117904,0.7941262697912277
5502,117976,0.7120689949163119
5502,118076,0.7120689949163119
5502,118137,0.9296456322518518
5502,118216,0.7120689949163119
5502,118256,0.9410968732961194
5502,118472,0.7120689949163119
5502,118709,0.7120689949163119
5502,118917,0.925705709199461
5529,5888,0.7581218217838903
5529,6042,0.7266895914902992
5529,25719,0.7364904505364978
5529,95973,0.7632517272117858
5529,117716,0.7573574939547768
5529,118416,0.7557128552653342
5537,7002,0.7502332601841796
5537,17527,0.7099160093374212
5537,55855,0.7425047455672104
5537,117676,0.7031468911925162
5537,118416,0.7144441498121352
5551,5814,0.7071067811865475
5551,5983,1.0
5551,6101,0.9607689228305227
5551,6644,0.7559289460184544
5551,7334,1.0
5551,117891,1.0
5551,117976,1.0
5551,118076,1.0
5551,118137,0.8333333333333334
5551,118216,1.0
5551,118472,1.0
5551,118709,1.0
5575,154690,0.7122205138450702
5578,7235,0.7200464461948425
5578,7294,0.7242297194280526
5578,9051,0.7030375420728937
5578,10293,0.7255212152815981
5578,16782,0.7666254049871399
5578,37697,0.7083204792902538
5578,37793,0.8933647111860354
5578,57697,0.7250083439177138
5578,58594,0.8136516151298134
5578,75281,0.7711656037885299
5578,78222,0.7992046613205637
5578,78241,0.8230486077640518
5578,80275,0.7532993659964278
5578,103523,0.8790799028640907
5578,103562,0.7714526981587454
5578,139022,0.7580323736434648
5578,143879,0.781412625760377
5578,194430,0.7641474249425217
5693,11230,0.7269857262434908
5814,5852,0.8981462390204984
5814,5873,0.870571500132014
5814,5879,0.7548294124240689
5814,5886,0.9486832980505137
5814,5983,0.7071067811865475
5814,6042,0.8061502017907571
5814,6101,0.7925939239012169
5814,6644,0.801783725737273
5814,6720,0.7559289460184545
5814,6810,0.8944271909999159
5814,6984,0.9299811099505542
5814,7121,0.7844645405527361
5814,7210,0.9045340337332907
5814,7331,0.8911327886790067
5814,7334,0.7071067811865475
5814,117676,0.7219948723811553
5814,117837,0.7715167498104595
5814,117891,0.7071067811865475
5814,117976,0.7071067811865475
5814,118076,0.7071067811865475
5814,118137,0.8249579113843054
5814,118216,0.7071067811865475
5814,118256,0.8878116956803956
5814,118472,0.7071067811865475
5814,118709,0.7071067811865475
5814,118917,0.8111071056538125
5852,5873,0.9240642493041841
5852,5879,0.8628418881991112
5852,5886,0.92951600308978
5852,5999,0.7113517394317965
5852,6042,0.7734071880847108
5852,6499,0.741940826802374
5852,6644,0.7855844048495724
5852,6720,0.7715167498104595
5852,6810,0.9128709291752767
5852,6984,0.9491579957524989
5852,7073,0.7079829713582108
5852,7121,0.8967176613084878
5852,7210,0.9601136296387952
5852,7331,0.9701425001453317
5852,7704,0.7404987296275803
5852,55855,0.7620102358425754
5852,117632,0.7673963447515514
5852,117676,0.8758379979091797
5852,117837,0.8819171036881969
5852,117894,0.8132509140359622
5852,117904,0.8133257084405582
5852,118137,0.7505553499465134
5852,118256,0.9309180643341491
5852,118416,0.710126159226724
5852,118917,0.9536632970868313
5862,69328,0.7040308080868067
5873,5879,0.8448852521800136
5873,5886,0.9635460822563595
5873,5999,0.727818153303969
5873,6042,0.7602956730467642
5873,6401,0.7218029290380371
5873,6499,0.8305027113444863
5873,6720,0.8226127456606228
5873,6810,0.8759956741061179
5873,6984,0.9614178718561063
5873,7002,0.7297036964995784
5873,7073,0.7854679708718596
5873,7121,0.9390321488203793
5873,7210,0.984326938334566
5873,7331,0.8907273729026055
5873,7704,0.7456771055107825
5873,17527,0.7591063427125564
5873,55855,0.7503765095480123
5873,117632,0.7756820516647897
5873,117676,0.8979259416235494
5873,117837,0.8731586425373079
5873,117894,0.8577113033512284
5873,117904,0.8581573914656518
5873,118256,0.9627395217854261
5873,118416,0.7820591584865734
5873,118917,0.8708896333420233
5879,5886,0.7501937734175208
5879,5999,0.7259505561056989
5879,6401,0.7433441252925864
5879,6499,0.8597823730754838
5879,6644,0.9222246683267759
5879,6810,0.9644856443408243
5879,6984,0.8774713684868253
5879,7002,0.8084184528358499
5879,7073,0.7008380437908859
5879,7121,0.8882053623194086
5879,7210,0.9103585242672971
5879,7331,0.9395791278697605
5879,7704,0.8771997371797208
5879,17527,0.7595089883154107
5879,55855,0.8813740402723301
5879,117632,0.929800193459827
5879,117676,0.9787449172602841
5879,117837,0.9983374884595826
5879,117894,0.8295440598981094
5879,117904,0.913019030346385
5879,118137,0.7370764232742559
5879,118256,0.9371971939129231
5879,118416,0.7631702591650448
5879,118917,0.9446104285307813
5886,6042,0.80302029376689
5886,6720,0.8366600265340756
5886,6810,0.848528137423857
5886,6984,0.9557790087219501
5886,7121,0.8682431421244592
5886,7210,0.9534625892455922
5886,7331,0.8767140075192092
5886,117676,0.7827936876641306
5886,117837,0.7807200583588266
5886,117894,0.7426139036107968
5886,117904,0.7481242694102498
5886,118256,0.9161338930765897
5886,118917,0.8207826816681232
5888,6042,0.7502344699064599
5888,6449,0.715730999847494
5888,7089,0.7564534104795889
5888,7141,0.8306197560618949
5888,17527,0.8726546480166755
5888,25719,0.9546826752577056
5888,55855,0.8650685499141307
5888,95973,0.8812953911786157
5888,117716,0.9630723419419912
5888,118013,0.7780502666960697
5888,118416,0.9510338101307947
5944,39768,0.751272465322009
5983,6101,0.9607689228305227
5983,6644,0.7559289460184544
5983,7334,1.0
5983,117891,1.0
5983,117976,1.0
5983,118076,1.0
5983,118137,0.8333333333333334
5983,118216,1.0
5983,118472,1.0
5983,118709,1.0
5999,6401,0.9553080920851081
5999,6499,0.732049039258201
5999,7121,0.7939003445602344
5999,7210,0.7363113204645139
5999,7331,0.7057969312245278
5999,7704,0.7944859366495021
5999,39768,0.7499993265135938
5999,55855,0.7147131782685227
5999,117554,0.7525648163244659
5999,117632,0.73225273743269
5999,117676,0.7715246951954892
5999,117837,0.7400595883767789
5999,117894,0.7393464914449427
5999,117904,0.7232008217797369
5999,118160,0.7652420227220843
5999,118256,0.7319511476105248
5999,118917,0.7352080666786923
6042,6810,0.7390687270245154
6042,6984,0.7871896824206432
6042,7210,0.7778029800754133
6042,7331,0.7543062212867386
6042,25719,0.7125912372489233
6042,95973,0.7949615888816756
6042,117554,0.707219158104831
6042,117716,0.7346192895941402
6042,118256,0.7552619490200081
6042,118416,0.7936267766978174
6096,97049,0.7049705073482004
6101,6644,0.9078412990032035
6101,6810,0.8101914936669332
6101,7331,0.7399400733959437
6101,7334,0.9607689228305227
6101,117891,0.9607689228305227
6101,117976,0.9607689228305227
6101,118076,0.9607689228305227
6101,118137,0.9073928715621603
6101,118216,0.9607689228305227
6101,118472,0.9607689228305227
6101,118709,0.9607689228305227
6104,8034,0.7992779795209312
6159,177201,0.7293701903801554
6228,79629,0.7289118802107184
6353,38474,0.7044209273060805
6353,117582,0.8043607496901176
6353,144024,0.7009842547865622
6353,144656,0.7023759415042777
6376,26768,0.7309513446221296
6401,6499,0.7803133915916876
6401,7002,0.7280966526823758
6401,7121,0.7665551758398331
6401,7210,0.7285342594043216
6401,7704,0.8281123641045195
6401,17527,0.706773912773481
6401,39768,0.717275628278935
6401,55855,0.7519590480640407
6401,117554,0.707281440144673
