source,target,weight
4243,4989,0.8377849115299778
4243,5621,0.8877017804792351
4243,6547,0.7598872734033845
4243,6895,0.9742322546742261
4243,6907,0.7372781336469887
4243,6944,0.760876466578217
4243,96060,0.7596624672264201
4243,117561,0.8703558516457527
4243,117730,0.7383046713204415
4243,118633,0.9661919547339555
4291,4652,0.991050131073003
4291,4667,0.8278805989204482
4291,4728,0.8666560730400436
4291,4967,0.9420042535211173
4291,5827,0.9494795720948664
4291,6666,0.8748801315586792
4291,117546,0.7932385693234035
4291,117653,0.9831049653289561
4291,118032,0.9494795720948664
4291,118561,0.8743598340808691
4291,118594,0.7650648548207606
4291,118599,0.894935821800763
4291,118691,0.9653849727544047
4652,4667,0.8278373543847158
4652,4728,0.8831913668924231
4652,4967,0.9486832980505139
4652,5439,0.7081610286088315
4652,5827,0.9636241116594315
4652,6666,0.8608284620211165
4652,117546,0.8364162089486757
4652,117653,0.9750742813411197
4652,118032,0.9636241116594315
4652,118561,0.8648349902955826
4652,118594,0.7862136275414389
4652,118599,0.9217648016985407
4652,118691,0.9621023987294832
4667,4728,0.9185315234055025
4667,4967,0.9349469900084573
4667,5439,0.9501690989578749
4667,5663,0.8040302522073697
4667,5802,0.7839294959021854
4667,5827,0.9116846116771036
4667,6944,0.7761954256776932
4667,6996,0.7521319560681111
4667,7129,0.9045340337332909
4667,117546,0.787295821622217
4667,117653,0.8375488875817552
4667,118032,0.9116846116771036
4667,118561,0.9669875568304565
4667,118594,0.9669875568304565
4667,118599,0.8922685978385126
4667,118691,0.9341987329938276
4667,118829,0.8780541105074453
4728,4967,0.9364417103712739
4728,5439,0.8869900569688052
4728,5663,0.8830215713766957
4728,5802,0.7947194142390263
4728,5827,0.9511897312113418
4728,6944,0.7198484689028783
4728,6996,0.8036995796652298
4728,7129,0.8741913556629288
4728,117546,0.8761716542303614
4728,117653,0.863843370601909
4728,118032,0.9511897312113418
4728,118561,0.8849904067559858
4728,118594,0.9203900230262253
4728,118599,0.9453431006169688
4728,118691,0.9233805168766387
4728,118829,0.8173741736873426
4801,12119,0.7206265632712319
4801,22658,0.8027183937926422
4801,22663,0.9201619397246447
4801,23130,0.8277974352250932
4801,23297,0.72804745668084
4801,23311,0.8111901516935875
4801,24191,0.7798421654401221
4801,24257,0.7290925295726971
4801,38550,0.7592232360770402
4801,39649,0.7981310476645552
